All calculations;Line 5;Line 5;Line 5;Line 5;Line 5;Line 5
"Time in s";"Phase Current A/Terminal j in kA";"Phase Current B/Terminal j in kA";"Phase Current C/Terminal j in kA";"Phase Voltage B/Terminal j in p.u.";"Phase Voltage C/Terminal j in p.u.";"Phase Voltage A/Terminal j in p.u."
0,562518;1,266967;0,220968;-1,487936;0,100169;-0,057616;-0,042553
0,562618;1,228281;0,281933;-1,510214;0,100441;-0,054413;-0,046028
0,562718;1,187771;0,342495;-1,530267;0,100565;-0,051129;-0,049437
0,562818;1,145497;0,402567;-1,548064;0,100541;-0,047768;-0,052773
0,562918;1,101521;0,462059;-1,563579;0,100367;-0,044336;-0,056031
0,563018;1,055906;0,520882;-1,576789;0,100045;-0,040837;-0,059208
0,563118;1,008722;0,578950;-1,587672;0,099576;-0,037277;-0,062298
0,563218;0,960036;0,636177;-1,596213;0,098958;-0,033661;-0,065297
0,563318;0,909920;0,692477;-1,602398;0,098194;-0,029995;-0,068199
0,563418;0,858449;0,747768;-1,606217;0,097285;-0,026283;-0,071002
0,563518;0,805698;0,801966;-1,607664;0,096232;-0,022532;-0,073700
0,563618;0,751744;0,854993;-1,606737;0,095036;-0,018746;-0,076290
0,563718;0,696668;0,906768;-1,603436;0,093699;-0,014932;-0,078767
0,563818;0,640550;0,957215;-1,597765;0,092223;-0,011094;-0,081129
0,563918;0,583473;1,006260;-1,589733;0,090611;-0,007240;-0,083371
0,564018;0,525522;1,053829;-1,579351;0,088864;-0,003374;-0,085491
0,564118;0,466781;1,099851;-1,566632;0,086985;0,000498;-0,087484
0,564218;0,407338;1,144259;-1,551597;0,084978;0,004371;-0,089348
0,564318;0,347280;1,186986;-1,534266;0,082844;0,008237;-0,091081
0,564418;0,286696;1,227968;-1,514664;0,080587;0,012092;-0,092679
0,564518;0,225676;1,267144;-1,492820;0,078210;0,015931;-0,094141
0,564618;0,164310;1,304457;-1,468767;0,075717;0,019746;-0,095463
0,564718;0,102688;1,339850;-1,442538;0,073111;0,023533;-0,096645
0,564818;0,040901;1,373270;-1,414172;0,070397;0,027286;-0,097683
0,564918;-0,020958;1,404669;-1,383711;0,067578;0,031000;-0,098578
0,565018;-0,082800;1,433998;-1,351199;0,064659;0,034668;-0,099327
0,565118;-0,144531;1,461215;-1,316684;0,061643;0,038286;-0,099929
0,565218;-0,206061;1,486277;-1,280216;0,058536;0,041848;-0,100383
0,565318;-0,267299;1,509149;-1,241850;0,055341;0,045348;-0,100689
0,565418;-0,328153;1,529794;-1,201641;0,052063;0,048783;-0,100846
0,565518;-0,388535;1,548184;-1,159649;0,048708;0,052146;-0,100854
0,565618;-0,448354;1,564289;-1,115935;0,045281;0,055432;-0,100713
0,565718;-0,507522;1,578085;-1,070563;0,041785;0,058637;-0,100422
0,565818;-0,565951;1,589552;-1,023601;0,038227;0,061756;-0,099983
0,565918;-0,623555;1,598672;-0,975118;0,034612;0,064784;-0,099396
0,566018;-0,680247;1,605432;-0,925185;0,030945;0,067716;-0,098662
0,566118;-0,735945;1,609820;-0,873875;0,027232;0,070550;-0,097781
0,566218;-0,790565;1,611830;-0,821264;0,023477;0,073279;-0,096756
0,566318;-0,844027;1,611458;-0,767431;0,019687;0,075900;-0,095587
0,566418;-0,896250;1,608704;-0,712454;0,015867;0,078409;-0,094277
0,566518;-0,947159;1,603573;-0,656414;0,012023;0,080803;-0,092827
0,566618;-0,996676;1,596070;-0,599394;0,008161;0,083078;-0,091239
0,566718;-1,044728;1,586208;-0,541479;0,004286;0,085230;-0,089516
0,566818;-1,091245;1,573999;-0,482754;0,000404;0,087256;-0,087660
0,566918;-1,136157;1,559462;-0,423305;-0,003480;0,089154;-0,085674
0,567018;-1,179397;1,542618;-0,363221;-0,007359;0,090920;-0,083561
0,567118;-1,220900;1,523491;-0,302591;-0,011227;0,092552;-0,081324
0,567218;-1,260606;1,502109;-0,241503;-0,015080;0,094047;-0,078967
0,567318;-1,298455;1,478503;-0,180048;-0,018911;0,095403;-0,076492
0,567418;-1,334391;1,452709;-0,118318;-0,022715;0,096618;-0,073903
0,567518;-1,368360;1,424763;-0,056403;-0,026485;0,097690;-0,071205
0,567618;-1,400311;1,394707;0,005605;-0,030217;0,098618;-0,068401
0,567718;-1,430198;1,362584;0,067614;-0,033905;0,099400;-0,065495
0,567818;-1,457975;1,328443;0,129532;-0,037543;0,100035;-0,062492
0,567918;-1,483601;1,292333;0,191268;-0,041126;0,100522;-0,059395
0,568018;-1,507037;1,254308;0,252730;-0,044649;0,100860;-0,056211
0,568118;-1,528250;1,214422;0,313827;-0,048107;0,101049;-0,052943
0,568218;-1,547206;1,172736;0,374470;-0,051493;0,101089;-0,049596
0,568318;-1,563878;1,129311;0,434567;-0,054804;0,100979;-0,046175
0,568418;-1,578240;1,084210;0,494030;-0,058034;0,100719;-0,042685
0,568518;-1,590271;1,037500;0,552771;-0,061179;0,100310;-0,039131
0,568618;-1,599953;0,989250;0,610703;-0,064234;0,099753;-0,035520
0,568718;-1,607271;0,939531;0,667740;-0,067194;0,099048;-0,031855
0,568818;-1,612213;0,888417;0,723797;-0,070054;0,098197;-0,028142
0,568918;-1,614773;0,835982;0,778791;-0,072812;0,097199;-0,024388
0,569018;-1,614946;0,782306;0,832640;-0,075462;0,096058;-0,020596
0,569118;-1,612732;0,727466;0,885266;-0,078001;0,094775;-0,016774
0,569218;-1,608132;0,671543;0,936589;-0,080424;0,093351;-0,012926
0,569318;-1,601155;0,614621;0,986534;-0,082729;0,091788;-0,009059
0,569418;-1,591810;0,556784;1,035026;-0,084912;0,090090;-0,005178
0,569518;-1,580110;0,498116;1,081994;-0,086969;0,088258;-0,001289
0,569618;-1,566073;0,438706;1,127367;-0,088898;0,086295;0,002602
0,569718;-1,549719;0,378640;1,171079;-0,090695;0,084204;0,006491
0,569818;-1,531071;0,318007;1,213064;-0,092358;0,081989;0,010369
0,569918;-1,510158;0,256898;1,253260;-0,093885;0,079651;0,014233
0,570018;-1,487010;0,195402;1,291608;-0,095273;0,077196;0,018077
0,570118;-1,461661;0,133611;1,328050;-0,096520;0,074626;0,021894
0,570218;-1,434147;0,071616;1,362532;-0,097624;0,071945;0,025679
0,570318;-1,404511;0,009509;1,395003;-0,098583;0,069157;0,029426
0,570418;-1,372795;-0,052619;1,425414;-0,099397;0,066267;0,033130
0,570518;-1,339046;-0,114675;1,453721;-0,100064;0,063278;0,036786
0,570618;-1,303314;-0,176567;1,479881;-0,100583;0,060196;0,040387
0,570718;-1,265651;-0,238204;1,503855;-0,100953;0,057024;0,043929
0,570818;-1,226113;-0,299495;1,525608;-0,101173;0,053767;0,047406
0,570918;-1,184759;-0,360348;1,545106;-0,101244;0,050430;0,050813
0,571018;-1,141649;-0,420674;1,562322;-0,101164;0,047018;0,054146
0,571118;-1,096847;-0,480382;1,577229;-0,100935;0,043537;0,057398
0,571218;-1,050419;-0,539386;1,589805;-0,100557;0,039990;0,060566
0,571318;-1,002435;-0,597597;1,600031;-0,100029;0,036385;0,063644
0,571418;-0,952964;-0,654928;1,607892;-0,099353;0,032725;0,066629
0,571518;-0,902080;-0,711296;1,613376;-0,098531;0,029016;0,069515
0,571618;-0,849858;-0,766616;1,616474;-0,097562;0,025264;0,072298
0,571718;-0,796376;-0,820807;1,617182;-0,096448;0,021474;0,074974
0,571818;-0,741712;-0,873787;1,615499;-0,095192;0,017653;0,077540
0,571918;-0,685947;-0,925480;1,611427;-0,093795;0,013804;0,079991
0,572018;-0,629164;-0,975807;1,604971;-0,092259;0,009936;0,082323
0,572118;-0,571447;-1,024694;1,596141;-0,090586;0,006052;0,084534
0,572218;-0,512881;-1,072069;1,584950;-0,088779;0,002159;0,086620
0,572318;-0,453553;-1,117862;1,571415;-0,086840;-0,001738;0,088578
0,572418;-0,393550;-1,162004;1,555555;-0,084772;-0,005632;0,090404
0,572518;-0,332962;-1,204431;1,537393;-0,082579;-0,009518;0,092097
0,572618;-0,271878;-1,245078;1,516957;-0,080264;-0,013390;0,093653
0,572718;-0,210389;-1,283887;1,494276;-0,077829;-0,017242;0,095071
0,572818;-0,148585;-1,320798;1,469384;-0,075279;-0,021070;0,096349
0,572918;-0,086559;-1,355758;1,442317;-0,072618;-0,024866;0,097483
0,573018;-0,024401;-1,388715;1,413116;-0,069848;-0,028625;0,098473
0,573118;0,037796;-1,419619;1,381824;-0,066976;-0,032342;0,099318
0,573218;0,099939;-1,448426;1,348486;-0,064003;-0,036012;0,100015
0,573318;0,161938;-1,475091;1,313153;-0,060937;-0,039628;0,100565
0,573418;0,223699;-1,499575;1,275876;-0,057779;-0,043186;0,100965
0,573518;0,285132;-1,521843;1,236711;-0,054536;-0,046680;0,101216
0,573618;0,346146;-1,541860;1,195715;-0,051212;-0,050105;0,101317
0,573718;0,406649;-1,559598;1,152949;-0,047812;-0,053456;0,101268
0,573818;0,466554;-1,575030;1,108476;-0,044342;-0,056727;0,101069
0,573918;0,525770;-1,588132;1,062363;-0,040805;-0,059915;0,100720
0,574018;0,584210;-1,598886;1,014676;-0,037208;-0,063015;0,100222
0,574118;0,641787;-1,607275;0,965488;-0,033556;-0,066020;0,099576
0,574218;0,698417;-1,613287;0,914870;-0,029854;-0,068929;0,098782
0,574318;0,754015;-1,616913;0,862899;-0,026107;-0,071735;0,097842
0,574418;0,808499;-1,618148;0,809649;-0,022322;-0,074435;0,096757
0,574518;0,861788;-1,616989;0,755201;-0,018504;-0,077025;0,095529
0,574618;0,913803;-1,613438;0,699635;-0,014658;-0,079500;0,094159
0,574718;0,964467;-1,607501;0,643034;-0,010791;-0,081858;0,092649
0,574818;1,013706;-1,599186;0,585480;-0,006908;-0,084095;0,091003
0,574918;1,061445;-1,588505;0,527060;-0,003014;-0,086207;0,089221
0,575018;1,107615;-1,575474;0,467860;0,000884;-0,088192;0,087308
0,575118;1,152146;-1,560113;0,407967;0,004781;-0,090046;0,085265
0,575218;1,194974;-1,542444;0,347470;0,008671;-0,091767;0,083096
0,575318;1,236034;-1,522494;0,286460;0,012548;-0,093351;0,080803
0,575418;1,275266;-1,500291;0,225025;0,016406;-0,094798;0,078392
0,575518;1,312612;-1,475869;0,163258;0,020240;-0,096104;0,075863
0,575618;1,348015;-1,449264;0,101249;0,024044;-0,097267;0,073223
0,575718;1,381425;-1,420516;0,039091;0,027812;-0,098287;0,070474
0,575818;1,412790;-1,389666;-0,023124;0,031540;-0,099161;0,067621
0,575918;1,442066;-1,356761;-0,085305;0,035220;-0,099888;0,064668
0,576018;1,469208;-1,321849;-0,147359;0,038848;-0,100467;0,061619
0,576118;1,494176;-1,284982;-0,209194;0,042419;-0,100897;0,058478
0,576218;1,516933;-1,246215;-0,270719;0,045926;-0,101178;0,055252
0,576318;1,537446;-1,205605;-0,331842;0,049366;-0,101309;0,051943
0,576418;1,555685;-1,163212;-0,392473;0,052732;-0,101289;0,048557
0,576518;1,571621;-1,119100;-0,452522;0,056020;-0,101120;0,045100
0,576618;1,585233;-1,073333;-0,511900;0,059225;-0,100801;0,041576
0,576718;1,596499;-1,025979;-0,570520;0,062342;-0,100333;0,037991
0,576818;1,605402;-0,977109;-0,628294;0,065367;-0,099716;0,034349
0,576918;1,611931;-0,926794;-0,685137;0,068295;-0,098951;0,030657
0,577018;1,616075;-0,875111;-0,740964;0,071121;-0,098040;0,026919
0,577118;1,617828;-0,822134;-0,795694;0,073842;-0,096984;0,023142
0,577218;1,617187;-0,767943;-0,849244;0,076454;-0,095784;0,019330
0,577318;1,614154;-0,712618;-0,901536;0,078952;-0,094442;0,015490
0,577418;1,608733;-0,656241;-0,952493;0,081333;-0,092960;0,011627
0,577518;1,600933;-0,598895;-1,002038;0,083594;-0,091341;0,007747
0,577618;1,590764;-0,540666;-1,050098;0,085730;-0,089587;0,003856
0,577718;1,578243;-0,481640;-1,096603;0,087740;-0,087700;-0,000040
0,577818;1,563387;-0,421904;-1,141483;0,089619;-0,085683;-0,003937
0,577918;1,546219;-0,361546;-1,184673;0,091366;-0,083539;-0,007827
0,578018;1,526764;-0,300657;-1,226107;0,092977;-0,081271;-0,011705
0,578118;1,505052;-0,239327;-1,265726;0,094450;-0,078884;-0,015566
0,578218;1,481115;-0,177645;-1,303469;0,095783;-0,076379;-0,019404
0,578318;1,454987;-0,115705;-1,339282;0,096975;-0,073762;-0,023213
0,578418;1,426708;-0,053597;-1,373112;0,098022;-0,071036;-0,026987
0,578518;1,396321;0,008587;-1,404908;0,098924;-0,068204;-0,030720
0,578618;1,363870;0,070754;-1,434623;0,099680;-0,065272;-0,034408
0,578718;1,329402;0,132812;-1,462214;0,100288;-0,062243;-0,038045
0,578818;1,292971;0,194669;-1,487640;0,100747;-0,059122;-0,041625
0,578918;1,254629;0,256235;-1,510864;0,101057;-0,055914;-0,045143
0,579018;1,214434;0,317416;-1,531850;0,101217;-0,052623;-0,048594
0,579118;1,172445;0,378124;-1,550568;0,101228;-0,049255;-0,051973
0,579218;1,128724;0,438267;-1,566991;0,101088;-0,045814;-0,055274
0,579318;1,083337;0,497758;-1,581095;0,100799;-0,042305;-0,058494
0,579418;1,036351;0,556507;-1,592858;0,100360;-0,038734;-0,061626
0,579518;0,987835;0,614428;-1,602263;0,099773;-0,035106;-0,064667
0,579618;0,937862;0,671435;-1,609297;0,099038;-0,031426;-0,067611
0,579718;0,886506;0,727444;-1,613950;0,098156;-0,027700;-0,070456
0,579818;0,833842;0,782372;-1,616214;0,097129;-0,023934;-0,073195
0,579918;0,779950;0,836137;-1,616087;0,095958;-0,020132;-0,075826
0,580018;0,724909;0,888660;-1,613569;0,094645;-0,016301;-0,078344
0,580118;0,668800;0,939863;-1,608664;0,093192;-0,012446;-0,080746
0,580218;0,611707;0,989671;-1,601379;0,091601;-0,008573;-0,083028
0,580318;0,553715;1,038010;-1,591726;0,089875;-0,004687;-0,085187
0,580418;0,494909;1,084809;-1,579718;0,088015;-0,000796;-0,087220
0,580518;0,435378;1,129997;-1,565375;0,086026;0,003097;-0,089123
0,580618;0,375208;1,173509;-1,548717;0,083909;0,006984;-0,090893
0,580718;0,314489;1,215280;-1,529770;0,081668;0,010861;-0,092529
0,580818;0,253312;1,255249;-1,508561;0,079306;0,014721;-0,094028
0,580918;0,191767;1,293356;-1,485122;0,076828;0,018559;-0,095387
0,581018;0,129945;1,329545;-1,459489;0,074235;0,022369;-0,096605
0,581118;0,067937;1,363763;-1,431700;0,071533;0,026146;-0,097679
0,581218;0,005837;1,395959;-1,401796;0,068726;0,029883;-0,098608
0,581318;-0,056265;1,426086;-1,369821;0,065817;0,033575;-0,099392
0,581418;-0,118276;1,454099;-1,335823;0,062810;0,037217;-0,100028
0,581518;-0,180105;1,479957;-1,299853;0,059712;0,040804;-0,100515
0,581618;-0,241659;1,503623;-1,261964;0,056525;0,044329;-0,100854
0,581718;-0,302848;1,525061;-1,222213;0,053254;0,047789;-0,101043
0,581818;-0,363581;1,544240;-1,180659;0,049906;0,051177;-0,101083
0,581918;-0,423768;1,561131;-1,137363;0,046484;0,054489;-0,100972
0,582018;-0,483320;1,575711;-1,092390;0,042993;0,057719;-0,100713
0,582118;-0,542149;1,587957;-1,045808;0,039440;0,060864;-0,100304
0,582218;-0,600168;1,597852;-0,997684;0,035828;0,063918;-0,099746
0,582318;-0,657291;1,605382;-0,948091;0,032164;0,066877;-0,099041
0,582418;-0,713433;1,610535;-0,897102;0,028453;0,069736;-0,098189
0,582518;-0,768512;1,613305;-0,844793;0,024700;0,072492;-0,097192
0,582618;-0,822446;1,613687;-0,791241;0,020911;0,075140;-0,096051
0,582718;-0,875155;1,611682;-0,736527;0,017092;0,077676;-0,094768
0,582818;-0,926561;1,607293;-0,680732;0,013248;0,080096;-0,093344
0,582918;-0,976588;1,600526;-0,623937;0,009385;0,082398;-0,091783
0,583018;-1,025163;1,591392;-0,566229;0,005509;0,084577;-0,090086
0,583118;-1,072214;1,579905;-0,507691;0,001625;0,086630;-0,088256
0,583218;-1,117671;1,566082;-0,448411;-0,002260;0,088555;-0,086295
0,583318;-1,161467;1,549945;-0,388478;-0,006142;0,090348;-0,084207
0,583418;-1,203537;1,531517;-0,327979;-0,010013;0,092007;-0,081994
0,583518;-1,243820;1,510826;-0,267005;-0,013869;0,093530;-0,079660
0,583618;-1,282256;1,487903;-0,205646;-0,017704;0,094913;-0,077209
0,583718;-1,318789;1,462782;-0,143993;-0,021512;0,096156;-0,074644
0,583818;-1,353364;1,435502;-0,082138;-0,025288;0,097256;-0,071969
0,583918;-1,385931;1,406102;-0,020172;-0,029025;0,098212;-0,069187
0,584018;-1,416441;1,374627;0,041814;-0,032719;0,099022;-0,066304
0,584118;-1,444851;1,341124;0,103727;-0,036363;0,099685;-0,063322
0,584218;-1,471118;1,305643;0,165475;-0,039953;0,100201;-0,060248
0,584318;-1,495203;1,268236;0,226967;-0,043483;0,100568;-0,057085
0,584418;-1,517072;1,228960;0,288112;-0,046948;0,100786;-0,053838
0,584518;-1,536693;1,187873;0,348820;-0,050342;0,100854;-0,050512
0,584618;-1,554036;1,145036;0,409000;-0,053662;0,100773;-0,047112
0,584718;-1,569077;1,100512;0,468564;-0,056901;0,100543;-0,043642
0,584818;-1,581793;1,054370;0,527424;-0,060055;0,100164;-0,040109
0,584918;-1,592167;1,006676;0,585491;-0,063120;0,099637;-0,036517
0,585018;-1,600183;0,957502;0,642682;-0,066090;0,098962;-0,032871
0,585118;-1,605831;0,906921;0,698910;-0,068962;0,098140;-0,029178
0,585218;-1,609101;0,855008;0,754093;-0,071732;0,097174;-0,025442
0,585318;-1,609990;0,801841;0,808149;-0,074394;0,096063;-0,021670
0,585418;-1,608497;0,747498;0,860999;-0,076945;0,094811;-0,017866
0,585518;-1,604624;0,692061;0,912564;-0,079382;0,093418;-0,014036
0,585618;-1,598379;0,635611;0,962768;-0,081701;0,091888;-0,010186
0,585718;-1,589770;0,578232;1,011537;-0,083899;0,090221;-0,006323
0,585818;-1,578810;0,520010;1,058800;-0,085971;0,088422;-0,002450
0,585918;-1,565518;0,461032;1,104486;-0,087916;0,086491;0,001425
0,586018;-1,549912;0,401383;1,148528;-0,089730;0,084433;0,005297
0,586118;-1,532016;0,341154;1,190862;-0,091411;0,082251;0,009160
0,586218;-1,511858;0,280434;1,231424;-0,092956;0,079947;0,013009
0,586318;-1,489468;0,219312;1,270156;-0,094362;0,077525;0,016837
0,586418;-1,464879;0,157879;1,307000;-0,095629;0,074989;0,020640
0,586518;-1,438128;0,096226;1,341902;-0,096754;0,072343;0,024411
0,586618;-1,409256;0,034445;1,374811;-0,097735;0,069589;0,028146
0,586718;-1,378306;-0,027372;1,405678;-0,098571;0,066734;0,031837
0,586818;-1,345324;-0,089135;1,434459;-0,099261;0,063780;0,035481
0,586918;-1,310359;-0,150752;1,461111;-0,099804;0,060733;0,039071
0,587018;-1,273464;-0,212131;1,485595;-0,100199;0,057596;0,042602
0,587118;-1,234694;-0,273182;1,507876;-0,100445;0,054375;0,046070
0,587218;-1,194107;-0,333814;1,527920;-0,100542;0,051074;0,049468
0,587318;-1,151763;-0,393937;1,545700;-0,100491;0,047699;0,052792
0,587418;-1,107725;-0,453463;1,561188;-0,100290;0,044253;0,056037
0,587518;-1,062060;-0,512304;1,574363;-0,099941;0,040743;0,059198
0,587618;-1,014835;-0,570372;1,585206;-0,099444;0,037174;0,062270
0,587718;-0,966120;-0,627581;1,593701;-0,098800;0,033550;0,065250
0,587818;-0,915988;-0,683848;1,599836;-0,098010;0,029878;0,068132
0,587918;-0,864514;-0,739089;1,603604;-0,097075;0,026162;0,070912
0,588018;-0,811775;-0,793223;1,604998;-0,095996;0,022409;0,073587
0,588118;-0,757848;-0,846169;1,604017;-0,094776;0,018624;0,076152
0,588218;-0,702814;-0,897850;1,600664;-0,093415;0,014812;0,078603
0,588318;-0,646755;-0,948189;1,594943;-0,091916;0,010979;0,080938
0,588418;-0,589754;-0,997112;1,586866;-0,090282;0,007131;0,083151
0,588518;-0,531896;-1,044547;1,576442;-0,088514;0,003273;0,085241
0,588618;-0,473266;-1,090424;1,563690;-0,086616;-0,000588;0,087204
0,588718;-0,413953;-1,134675;1,548628;-0,084590;-0,004448;0,089038
0,588818;-0,354043;-1,177236;1,531279;-0,082439;-0,008299;0,090739
0,588918;-0,293626;-1,218044;1,511670;-0,080167;-0,012137;0,092305
0,589018;-0,232791;-1,257039;1,489831;-0,077777;-0,015957;0,093733
0,589118;-0,171629;-1,294164;1,465794;-0,075272;-0,019751;0,095023
0,589218;-0,110231;-1,329364;1,439595;-0,072657;-0,023515;0,096172
0,589318;-0,048686;-1,362588;1,411274;-0,069934;-0,027243;0,097177
0,589418;0,012912;-1,393787;1,380874;-0,067109;-0,030929;0,098039
0,589518;0,074474;-1,422915;1,348440;-0,064186;-0,034569;0,098755
0,589618;0,135908;-1,449930;1,314021;-0,061168;-0,038156;0,099324
0,589718;0,197123;-1,474792;1,277669;-0,058061;-0,041686;0,099747
0,589818;0,258029;-1,497466;1,239437;-0,054868;-0,045153;0,100021
0,589918;0,318535;-1,517918;1,199383;-0,051596;-0,048552;0,100147
0,590018;0,378552;-1,536119;1,157567;-0,048248;-0,051877;0,100125
0,590118;0,437990;-1,552042;1,114052;-0,044829;-0,055125;0,099954
0,590218;0,496763;-1,565665;1,068902;-0,041345;-0,058291;0,099636
0,590318;0,554784;-1,576968;1,022185;-0,037801;-0,061369;0,099170
0,590418;0,611966;-1,585936;0,973970;-0,034203;-0,064355;0,098558
0,590518;0,668225;-1,592555;0,924329;-0,030555;-0,067245;0,097799
0,590618;0,723479;-1,596816;0,873337;-0,026862;-0,070034;0,096896
0,590718;0,777645;-1,598714;0,821069;-0,023132;-0,072718;0,095850
0,590818;0,830645;-1,598247;0,767603;-0,019368;-0,075295;0,094662
0,590918;0,882399;-1,595417;0,713018;-0,015577;-0,077758;0,093335
0,591018;0,932831;-1,590228;0,657397;-0,011764;-0,080106;0,091869
0,591118;0,981868;-1,582689;0,600821;-0,007934;-0,082334;0,090269
0,591218;1,029436;-1,572811;0,543375;-0,004095;-0,084440;0,088535
0,591318;1,075467;-1,560610;0,485143;-0,000251;-0,086420;0,086670
0,591418;1,119892;-1,546106;0,426214;0,003593;-0,088271;0,084678
0,591518;1,162647;-1,529320;0,366673;0,007429;-0,089991;0,082561
0,591618;1,203667;-1,510277;0,306610;0,011254;-0,091576;0,080323
0,591718;1,242894;-1,489008;0,246113;0,015060;-0,093026;0,077966
0,591818;1,280270;-1,465543;0,185273;0,018843;-0,094338;0,075495
0,591918;1,315740;-1,439919;0,124179;0,022596;-0,095509;0,072913
0,592018;1,349252;-1,412174;0,062922;0,026315;-0,096539;0,070224
0,592118;1,380758;-1,382351;0,001593;0,029993;-0,097425;0,067432
0,592218;1,410210;-1,350493;-0,059717;0,033626;-0,098166;0,064541
0,592318;1,437567;-1,316649;-0,120918;0,037207;-0,098762;0,061555
0,592418;1,462789;-1,280870;-0,181919;0,040732;-0,099212;0,058480
0,592518;1,485839;-1,243210;-0,242629;0,044196;-0,099514;0,055319
0,592618;1,506683;-1,203724;-0,302959;0,047592;-0,099670;0,052077
0,592718;1,525293;-1,162472;-0,362820;0,050917;-0,099677;0,048759
0,592818;1,541640;-1,119516;-0,422123;0,054166;-0,099537;0,045371
0,592918;1,555701;-1,074920;-0,480781;0,057333;-0,099249;0,041917
0,593018;1,567457;-1,028751;-0,538707;0,060413;-0,098815;0,038401
0,593118;1,576892;-0,981077;-0,595815;0,063404;-0,098234;0,034831
0,593218;1,583991;-0,931969;-0,652021;0,066299;-0,097509;0,031210
0,593318;1,588745;-0,881502;-0,707243;0,069095;-0,096639;0,027544
0,593418;1,591148;-0,829750;-0,761398;0,071787;-0,095626;0,023839
0,593518;1,591198;-0,776790;-0,814408;0,074372;-0,094473;0,020100
0,593618;1,588895;-0,722701;-0,866194;0,076846;-0,093180;0,016333
0,593718;1,584244;-0,667564;-0,916680;0,079206;-0,091749;0,012543
0,593818;1,577252;-0,611461;-0,965791;0,081447;-0,090183;0,008736
0,593918;1,567930;-0,554475;-1,013456;0,083566;-0,088484;0,004918
0,594018;1,556294;-0,496690;-1,059604;0,085561;-0,086655;0,001094
0,594118;1,542362;-0,438194;-1,104168;0,087429;-0,084699;-0,002730
0,594218;1,526154;-0,379072;-1,147082;0,089166;-0,082618;-0,006549
